"","fips","state","county_name","hospitals","population","pred_fit","pred_lwr","pred_upr","pred_status","state_name"
"384","12123","FL","Taylor County",1,21843,1,0,4,"ok","Florida"
"385","12125","FL","Union County",1,15738,1,0,4,"ok","Florida"
"386","12127","FL","Volusia County",6,602772,5,2,8,"ok","Florida"
"387","12129","FL","Wakulla County",0,37115,1,0,4,"ok","Florida"
"388","12131","FL","Walton County",2,89666,1,0,4,"ok","Florida"
"389","12133","FL","Washington County",1,26503,1,0,4,"ok","Florida"
"390","13001","GA","Appling County",1,18669,1,0,4,"ok","Georgia"
"391","13003","GA","Atkinson County",1,8435,1,0,4,"ok","Georgia"
"392","13005","GA","Bacon County",1,11045,1,0,4,"ok","Georgia"
"393","13007","GA","Baker County",0,2732,1,0,4,"ok","Georgia"
"394","13009","GA","Baldwin County",1,43644,1,0,4,"ok","Georgia"
"395","13011","GA","Banks County",0,20318,1,0,4,"ok","Georgia"
"396","13013","GA","Barrow County",1,96294,1,0,4,"ok","Georgia"
"397","13015","GA","Bartow County",1,117508,2,0,4,"ok","Georgia"
"398","13017","GA","Ben Hill County",1,16945,1,0,4,"ok","Georgia"
"399","13019","GA","Berrien County",1,18666,1,0,4,"ok","Georgia"
"400","13021","GA","Bibb County",3,157056,2,0,5,"ok","Georgia"
"401","13023","GA","Bleckley County",1,12626,1,0,4,"ok","Georgia"
"402","13025","GA","Brantley County",0,18795,1,0,4,"ok","Georgia"
"403","13027","GA","Brooks County",1,16344,1,0,4,"ok","Georgia"
"404","13029","GA","Bryan County",0,51105,1,0,4,"ok","Georgia"
"405","13031","GA","Bulloch County",1,85454,1,0,4,"ok","Georgia"
"406","13033","GA","Burke County",1,24472,1,0,4,"ok","Georgia"
"407","13035","GA","Butts County",1,27127,1,0,4,"ok","Georgia"
"408","13037","GA","Calhoun County",0,5441,1,0,4,"ok","Georgia"
"409","13039","GA","Camden County",1,59099,1,0,4,"ok","Georgia"
"410","13043","GA","Candler County",1,11130,1,0,4,"ok","Georgia"
"411","13045","GA","Carroll County",2,129911,2,0,5,"ok","Georgia"
"412","13047","GA","Catoosa County",1,68940,1,0,4,"ok","Georgia"
"413","13049","GA","Charlton County",0,13021,1,0,4,"ok","Georgia"
"414","13051","GA","Chatham County",3,307336,3,0,6,"ok","Georgia"
"415","13053","GA","Chattahoochee County",1,8548,1,0,4,"ok","Georgia"
"416","13055","GA","Chattooga County",0,25306,1,0,4,"ok","Georgia"
"417","13057","GA","Cherokee County",1,293513,3,0,6,"ok","Georgia"
"418","13059","GA","Clarke County",2,129995,2,0,5,"ok","Georgia"
"419","13061","GA","Clay County",0,2815,1,0,4,"ok","Georgia"
"420","13063","GA","Clayton County",1,297703,3,0,6,"ok","Georgia"
"421","13065","GA","Clinch County",1,6871,1,0,4,"ok","Georgia"
"422","13067","GA","Cobb County",2,787538,6,3,9,"below","Georgia"
"423","13069","GA","Coffee County",0,43851,1,0,4,"ok","Georgia"
"424","13071","GA","Colquitt County",2,46977,1,0,4,"ok","Georgia"
"425","13073","GA","Columbia County",0,167472,2,0,5,"ok","Georgia"
"426","13075","GA","Cook County",1,17984,1,0,4,"ok","Georgia"
"427","13077","GA","Coweta County",2,158233,2,0,5,"ok","Georgia"
"428","13079","GA","Crawford County",0,12349,1,0,4,"ok","Georgia"
"429","13081","GA","Crisp County",1,19468,1,0,4,"ok","Georgia"
"430","13083","GA","Dade County",0,16068,1,0,4,"ok","Georgia"
"431","13085","GA","Dawson County",0,33748,1,0,4,"ok","Georgia"
"432","13089","GA","DeKalb County",5,770307,6,3,9,"ok","Georgia"
"433","13087","GA","Decatur County",1,29391,1,0,4,"ok","Georgia"
"434","13091","GA","Dodge County",1,19630,1,0,4,"ok","Georgia"
"435","13093","GA","Dooly County",1,11186,1,0,4,"ok","Georgia"
"436","13095","GA","Dougherty County",1,82418,1,0,4,"ok","Georgia"
"437","13097","GA","Douglas County",1,151887,2,0,5,"ok","Georgia"
"438","13099","GA","Early County",1,10444,1,0,4,"ok","Georgia"
"439","13101","GA","Echols County",0,3698,1,0,4,"ok","Georgia"
"440","13103","GA","Effingham County",1,73148,1,0,4,"ok","Georgia"
"441","13105","GA","Elbert County",1,20152,1,0,4,"ok","Georgia"
"442","13107","GA","Emanuel County",1,23224,1,0,4,"ok","Georgia"
"443","13109","GA","Evans County",1,10869,1,0,4,"ok","Georgia"
"444","13111","GA","Fannin County",1,25854,1,0,4,"ok","Georgia"
"445","13113","GA","Fayette County",1,125107,2,0,4,"ok","Georgia"
"446","13115","GA","Floyd County",2,101390,1,0,4,"ok","Georgia"
"447","13117","GA","Forsyth County",1,280096,3,0,6,"ok","Georgia"
"448","13119","GA","Franklin County",1,25208,1,0,4,"ok","Georgia"
"449","13121","GA","Fulton County",7,1090354,8,5,11,"ok","Georgia"
"450","13123","GA","Gilmer County",0,33327,1,0,4,"ok","Georgia"
"451","13125","GA","Glascock County",0,3008,1,0,4,"ok","Georgia"
"452","13127","GA","Glynn County",1,86540,1,0,4,"ok","Georgia"
"453","13129","GA","Gordon County",1,60765,1,0,4,"ok","Georgia"
"454","13131","GA","Grady County",1,26271,1,0,4,"ok","Georgia"
"455","13133","GA","Greene County",1,21091,1,0,4,"ok","Georgia"
"456","13135","GA","Gwinnett County",4,1003869,8,5,10,"below","Georgia"
"457","13137","GA","Habersham County",1,49665,1,0,4,"ok","Georgia"
"458","13139","GA","Hall County",1,221745,2,0,5,"ok","Georgia"
"459","13141","GA","Hancock County",0,8683,1,0,4,"ok","Georgia"
"460","13143","GA","Haralson County",1,32404,1,0,4,"ok","Georgia"
"461","13145","GA","Harris County",0,36929,1,0,4,"ok","Georgia"
"462","13147","GA","Hart County",0,28052,1,0,4,"ok","Georgia"
"463","13149","GA","Heard County",0,12119,1,0,4,"ok","Georgia"
"464","13151","GA","Henry County",1,259315,2,0,5,"ok","Georgia"
"465","13153","GA","Houston County",2,174897,2,0,5,"ok","Georgia"
"466","13155","GA","Irwin County",1,9155,1,0,4,"ok","Georgia"
"467","13157","GA","Jackson County",0,93825,1,0,4,"ok","Georgia"
"468","13159","GA","Jasper County",1,17219,1,0,4,"ok","Georgia"
"469","13161","GA","Jeff Davis County",1,15119,1,0,4,"ok","Georgia"
"470","13163","GA","Jefferson County",1,15019,1,0,4,"ok","Georgia"
"471","13165","GA","Jenkins County",1,8836,1,0,4,"ok","Georgia"
"472","13167","GA","Johnson County",0,9178,1,0,4,"ok","Georgia"
"473","13169","GA","Jones County",0,29047,1,0,4,"ok","Georgia"
"474","13171","GA","Lamar County",0,20690,1,0,4,"ok","Georgia"
"475","13173","GA","Lanier County",1,10464,1,0,4,"ok","Georgia"
"476","13175","GA","Laurens County",2,50287,1,0,4,"ok","Georgia"
"477","13177","GA","Lee County",0,34073,1,0,4,"ok","Georgia"
"478","13179","GA","Liberty County",2,68607,1,0,4,"ok","Georgia"
"479","13181","GA","Lincoln County",0,8049,1,0,4,"ok","Georgia"
"480","13183","GA","Long County",0,20439,1,0,4,"ok","Georgia"
"481","13185","GA","Lowndes County",1,122082,2,0,4,"ok","Georgia"
"482","13187","GA","Lumpkin County",1,36016,1,0,4,"ok","Georgia"
"483","13193","GA","Macon County",0,11831,1,0,4,"ok","Georgia"
"484","13195","GA","Madison County",0,32771,1,0,4,"ok","Georgia"
"485","13197","GA","Marion County",0,7635,1,0,4,"ok","Georgia"
"486","13189","GA","McDuffie County",1,21764,1,0,4,"ok","Georgia"
"487","13191","GA","McIntosh County",0,11800,1,0,4,"ok","Georgia"
"488","13199","GA","Meriwether County",1,21439,1,0,4,"ok","Georgia"
"489","13201","GA","Miller County",1,5824,1,0,4,"ok","Georgia"
"490","13205","GA","Mitchell County",1,20329,1,0,4,"ok","Georgia"
"491","13207","GA","Monroe County",1,31437,1,0,4,"ok","Georgia"
"492","13209","GA","Montgomery County",0,8566,1,0,4,"ok","Georgia"
"493","13211","GA","Morgan County",1,21940,1,0,4,"ok","Georgia"
"494","13213","GA","Murray County",1,41316,1,0,4,"ok","Georgia"
"495","13215","GA","Muscogee County",3,201830,2,0,5,"ok","Georgia"
"496","13217","GA","Newton County",1,124010,2,0,4,"ok","Georgia"
"497","13219","GA","Oconee County",0,44751,1,0,4,"ok","Georgia"
"498","13221","GA","Oglethorpe County",0,16172,1,0,4,"ok","Georgia"
"499","13223","GA","Paulding County",1,188549,2,0,5,"ok","Georgia"
"500","13225","GA","Peach County",1,29213,1,0,4,"ok","Georgia"
"501","13227","GA","Pickens County",1,36580,1,0,4,"ok","Georgia"
"502","13229","GA","Pierce County",0,20669,1,0,4,"ok","Georgia"
"503","13231","GA","Pike County",0,20669,1,0,4,"ok","Georgia"
"504","13233","GA","Polk County",1,44610,1,0,4,"ok","Georgia"
"505","13235","GA","Pulaski County",1,10180,1,0,4,"ok","Georgia"
"506","13237","GA","Putnam County",1,23383,1,0,4,"ok","Georgia"
"507","13239","GA","Quitman County",0,2323,1,0,4,"ok","Georgia"
"508","13241","GA","Rabun County",1,17711,1,0,4,"ok","Georgia"
"509","13243","GA","Randolph County",0,6085,1,0,4,"ok","Georgia"
"510","13245","GA","Richmond County",5,206303,2,0,5,"ok","Georgia"
"511","13247","GA","Rockdale County",1,97610,1,0,4,"ok","Georgia"
"512","13249","GA","Schley County",0,4503,1,0,4,"ok","Georgia"
"513","13251","GA","Screven County",1,14325,1,0,4,"ok","Georgia"
"514","13253","GA","Seminole County",1,9274,1,0,4,"ok","Georgia"
"515","13255","GA","Spalding County",1,70292,1,0,4,"ok","Georgia"
"516","13257","GA","Stephens County",1,27498,1,0,4,"ok","Georgia"
"517","13259","GA","Stewart County",0,4809,1,0,4,"ok","Georgia"
"518","13261","GA","Sumter County",1,28972,1,0,4,"ok","Georgia"
"519","13263","GA","Talbot County",0,5755,1,0,4,"ok","Georgia"
"520","13265","GA","Taliaferro County",0,1620,1,0,4,"ok","Georgia"
"521","13267","GA","Tattnall County",1,24275,1,0,4,"ok","Georgia"
"522","13269","GA","Taylor County",0,7783,1,0,4,"ok","Georgia"
"523","13271","GA","Telfair County",0,11000,1,0,4,"ok","Georgia"
"524","13273","GA","Terrell County",0,8698,1,0,4,"ok","Georgia"
"525","13275","GA","Thomas County",1,46054,1,0,4,"ok","Georgia"
"526","13277","GA","Tift County",1,41708,1,0,4,"ok","Georgia"
"527","13279","GA","Toombs County",1,27488,1,0,4,"ok","Georgia"
"528","13281","GA","Towns County",1,13184,1,0,4,"ok","Georgia"
"529","13283","GA","Treutlen County",0,6420,1,0,4,"ok","Georgia"
"530","13285","GA","Troup County",1,71513,1,0,4,"ok","Georgia"
"531","13287","GA","Turner County",0,9023,1,0,4,"ok","Georgia"
"532","13289","GA","Twiggs County",0,7728,1,0,4,"ok","Georgia"
"533","13291","GA","Union County",1,27601,1,0,4,"ok","Georgia"
"534","13293","GA","Upson County",1,28358,1,0,4,"ok","Georgia"
"535","13295","GA","Walker County",0,69340,1,0,4,"ok","Georgia"
"536","13297","GA","Walton County",1,109792,1,0,4,"ok","Georgia"
"537","13299","GA","Ware County",1,36222,1,0,4,"ok","Georgia"
"538","13301","GA","Warren County",0,5148,1,0,4,"ok","Georgia"
"539","13303","GA","Washington County",1,19834,1,0,4,"ok","Georgia"
"540","13305","GA","Wayne County",1,32132,1,0,4,"ok","Georgia"
"541","13307","GA","Webster County",0,2315,1,0,4,"ok","Georgia"
"542","13309","GA","Wheeler County",0,7076,1,0,4,"ok","Georgia"
"543","13311","GA","White County",0,29668,1,0,4,"ok","Georgia"
"544","13313","GA","Whitfield County",1,105070,1,0,4,"ok","Georgia"
"545","13315","GA","Wilcox County",0,8904,1,0,4,"ok","Georgia"
"546","13317","GA","Wilkes County",1,9567,1,0,4,"ok","Georgia"
"547","13319","GA","Wilkinson County",0,8667,1,0,4,"ok","Georgia"
"548","13321","GA","Worth County",1,20262,1,0,4,"ok","Georgia"
"549","15001","HI","Hawaii County",6,209790,2,0,5,"above","Hawaii"
"550","15003","HI","Honolulu County",10,998747,8,5,10,"ok","Hawaii"
"551","15005","HI","Kalawao County",0,81,1,0,4,"ok","Hawaii"
"552","15007","HI","Kauai County",3,73840,1,0,4,"ok","Hawaii"
"553","15009","HI","Maui County",4,163688,2,0,5,"ok","Hawaii"
"554","19001","IA","Adair County",1,7431,1,0,4,"ok","Iowa"
"555","19003","IA","Adams County",1,3606,1,0,4,"ok","Iowa"
"556","19005","IA","Allamakee County",1,14184,1,0,4,"ok","Iowa"
"557","19007","IA","Appanoose County",1,12106,1,0,4,"ok","Iowa"
"558","19009","IA","Audubon County",1,5562,1,0,4,"ok","Iowa"
"559","19011","IA","Benton County",1,25799,1,0,4,"ok","Iowa"
"560","19013","IA","Black Hawk County",3,132348,2,0,5,"ok","Iowa"
"561","19015","IA","Boone County",1,26729,1,0,4,"ok","Iowa"
"562","19017","IA","Bremer County",2,25328,1,0,4,"ok","Iowa"
"563","19019","IA","Buchanan County",1,20733,1,0,4,"ok","Iowa"
"564","19021","IA","Buena Vista County",1,20816,1,0,4,"ok","Iowa"
"565","19023","IA","Butler County",0,14156,1,0,4,"ok","Iowa"
"566","19025","IA","Calhoun County",1,9711,1,0,4,"ok","Iowa"
"567","19027","IA","Carroll County",2,20407,1,0,4,"ok","Iowa"
"568","19029","IA","Cass County",1,13024,1,0,4,"ok","Iowa"
"569","19031","IA","Cedar County",0,18231,1,0,4,"ok","Iowa"
"570","19033","IA","Cerro Gordo County",1,42493,1,0,4,"ok","Iowa"
"571","19035","IA","Cherokee County",1,11658,1,0,4,"ok","Iowa"
"572","19037","IA","Chickasaw County",1,11719,1,0,4,"ok","Iowa"
"573","19039","IA","Clarke County",1,9524,1,0,4,"ok","Iowa"
"574","19041","IA","Clay County",1,16474,1,0,4,"ok","Iowa"
"575","19043","IA","Clayton County",2,16931,1,0,4,"ok","Iowa"
"576","19045","IA","Clinton County",2,46015,1,0,4,"ok","Iowa"
"577","19047","IA","Crawford County",1,16378,1,0,4,"ok","Iowa"
"578","19049","IA","Dallas County",1,115343,2,0,4,"ok","Iowa"
"579","19051","IA","Davis County",1,9193,1,0,4,"ok","Iowa"
"580","19053","IA","Decatur County",1,7656,1,0,4,"ok","Iowa"
"581","19055","IA","Delaware County",1,17609,1,0,4,"ok","Iowa"
"582","19057","IA","Des Moines County",1,38411,1,0,4,"ok","Iowa"
"583","19059","IA","Dickinson County",1,18158,1,0,4,"ok","Iowa"
"584","19061","IA","Dubuque County",3,99242,1,0,4,"ok","Iowa"
"585","19063","IA","Emmet County",1,9162,1,0,4,"ok","Iowa"
"586","19065","IA","Fayette County",2,19152,1,0,4,"ok","Iowa"
"587","19067","IA","Floyd County",1,15008,1,0,4,"ok","Iowa"
"588","19069","IA","Franklin County",1,10024,1,0,4,"ok","Iowa"
"589","19071","IA","Fremont County",1,6494,1,0,4,"ok","Iowa"
"590","19073","IA","Greene County",1,8662,1,0,4,"ok","Iowa"
"591","19075","IA","Grundy County",1,12405,1,0,4,"ok","Iowa"
"592","19077","IA","Guthrie County",1,10774,1,0,4,"ok","Iowa"
"593","19079","IA","Hamilton County",1,14856,1,0,4,"ok","Iowa"
"594","19081","IA","Hancock County",1,10616,1,0,4,"ok","Iowa"
"595","19083","IA","Hardin County",1,16464,1,0,4,"ok","Iowa"
"596","19085","IA","Harrison County",1,14626,1,0,4,"ok","Iowa"
"597","19087","IA","Henry County",1,19361,1,0,4,"ok","Iowa"
"598","19089","IA","Howard County",1,9360,1,0,4,"ok","Iowa"
"599","19091","IA","Humboldt County",1,9617,1,0,4,"ok","Iowa"
"600","19093","IA","Ida County",1,6810,1,0,4,"ok","Iowa"
"601","19095","IA","Iowa County",1,16423,1,0,4,"ok","Iowa"
"602","19097","IA","Jackson County",1,19390,1,0,4,"ok","Iowa"
"603","19099","IA","Jasper County",1,38107,1,0,4,"ok","Iowa"
"604","19101","IA","Jefferson County",1,15781,1,0,4,"ok","Iowa"
"605","19103","IA","Johnson County",3,160080,2,0,5,"ok","Iowa"
"606","19105","IA","Jones County",1,21116,1,0,4,"ok","Iowa"
"607","19107","IA","Keokuk County",1,9855,1,0,4,"ok","Iowa"
"608","19109","IA","Kossuth County",1,14408,1,0,4,"ok","Iowa"
"609","19111","IA","Lee County",0,32376,1,0,4,"ok","Iowa"
"610","19113","IA","Linn County",2,231762,2,0,5,"ok","Iowa"
"611","19115","IA","Louisa County",0,10630,1,0,4,"ok","Iowa"
"612","19117","IA","Lucas County",1,8758,1,0,4,"ok","Iowa"
"613","19119","IA","Lyon County",1,12378,1,0,4,"ok","Iowa"
"614","19121","IA","Madison County",1,17161,1,0,4,"ok","Iowa"
"615","19123","IA","Mahaska County",1,22034,1,0,4,"ok","Iowa"
"616","19125","IA","Marion County",2,34048,1,0,4,"ok","Iowa"
"617","19127","IA","Marshall County",1,40392,1,0,4,"ok","Iowa"
"618","19129","IA","Mills County",0,14717,1,0,4,"ok","Iowa"
"619","19131","IA","Mitchell County",1,10632,1,0,4,"ok","Iowa"
"620","19133","IA","Monona County",1,8429,1,0,4,"ok","Iowa"
"621","19135","IA","Monroe County",1,7373,1,0,4,"ok","Iowa"
"622","19137","IA","Montgomery County",1,10063,1,0,4,"ok","Iowa"
"623","19139","IA","Muscatine County",1,42132,1,0,4,"ok","Iowa"
"624","19141","IA","O'Brien County",1,14260,1,0,4,"ok","Iowa"
"625","19143","IA","Osceola County",1,6036,1,0,4,"ok","Iowa"
"626","19145","IA","Page County",2,15038,1,0,4,"ok","Iowa"
"627","19147","IA","Palo Alto County",1,8809,1,0,4,"ok","Iowa"
"628","19149","IA","Plymouth County",1,25825,1,0,4,"ok","Iowa"
"629","19151","IA","Pocahontas County",1,7006,1,0,4,"ok","Iowa"
"630","19153","IA","Polk County",4,516185,4,1,7,"ok","Iowa"
"631","19155","IA","Pottawattamie County",2,93529,1,0,4,"ok","Iowa"
"632","19157","IA","Poweshiek County",1,18454,1,0,4,"ok","Iowa"
"633","19159","IA","Ringgold County",1,4608,1,0,4,"ok","Iowa"
"634","19161","IA","Sac County",1,9533,1,0,4,"ok","Iowa"
"635","19163","IA","Scott County",2,175601,2,0,5,"ok","Iowa"
"636","19165","IA","Shelby County",1,11821,1,0,4,"ok","Iowa"
"637","19167","IA","Sioux County",4,36554,1,0,4,"ok","Iowa"
"638","19169","IA","Story County",2,102498,1,0,4,"ok","Iowa"
"639","19171","IA","Tama County",0,16738,1,0,4,"ok","Iowa"
"640","19173","IA","Taylor County",0,5825,1,0,4,"ok","Iowa"
"641","19175","IA","Union County",1,11955,1,0,4,"ok","Iowa"
"642","19177","IA","Van Buren County",1,7217,1,0,4,"ok","Iowa"
"643","19179","IA","Wapello County",1,35681,1,0,4,"ok","Iowa"
"644","19181","IA","Warren County",0,56343,1,0,4,"ok","Iowa"
"645","19183","IA","Washington County",1,22631,1,0,4,"ok","Iowa"
"646","19185","IA","Wayne County",1,6622,1,0,4,"ok","Iowa"
"647","19187","IA","Webster County",1,36909,1,0,4,"ok","Iowa"
"648","19189","IA","Winnebago County",0,10383,1,0,4,"ok","Iowa"
"649","19191","IA","Winneshiek County",1,19723,1,0,4,"ok","Iowa"
"650","19193","IA","Woodbury County",2,107257,1,0,4,"ok","Iowa"
"651","19195","IA","Worth County",0,7307,1,0,4,"ok","Iowa"
"652","19197","IA","Wright County",2,12729,1,0,4,"ok","Iowa"
"653","16001","ID","Ada County",4,535799,4,1,7,"ok","Idaho"
"654","16003","ID","Adams County",0,4998,1,0,4,"ok","Idaho"
"655","16005","ID","Bannock County",1,91010,1,0,4,"ok","Idaho"
"656","16007","ID","Bear Lake County",1,6779,1,0,4,"ok","Idaho"
"657","16009","ID","Benewah County",1,10529,1,0,4,"ok","Idaho"
"658","16011","ID","Bingham County",2,50889,1,0,4,"ok","Idaho"
"659","16013","ID","Blaine County",1,25261,1,0,4,"ok","Idaho"
"660","16015","ID","Boise County",0,8581,1,0,4,"ok","Idaho"
"661","16017","ID","Bonner County",1,53955,1,0,4,"ok","Idaho"
"662","16019","ID","Bonneville County",3,133644,2,0,5,"ok","Idaho"
"663","16021","ID","Boundary County",1,14040,1,0,4,"ok","Idaho"
"664","16023","ID","Butte County",1,2735,1,0,4,"ok","Idaho"
"665","16025","ID","Camas County",0,1247,1,0,4,"ok","Idaho"
"666","16027","ID","Canyon County",3,266892,3,0,5,"ok","Idaho"
"667","16029","ID","Caribou County",1,7239,1,0,4,"ok","Idaho"
"668","16031","ID","Cassia County",1,25976,1,0,4,"ok","Idaho"
"669","16033","ID","Clark County",0,794,1,0,4,"ok","Idaho"
"670","16035","ID","Clearwater County",1,9151,1,0,4,"ok","Idaho"
"671","16037","ID","Custer County",0,4597,1,0,4,"ok","Idaho"
"672","16039","ID","Elmore County",1,29729,1,0,4,"ok","Idaho"
"673","16041","ID","Franklin County",1,15638,1,0,4,"ok","Idaho"
"674","16043","ID","Fremont County",0,14399,1,0,4,"ok","Idaho"
"675","16045","ID","Gem County",1,21857,1,0,4,"ok","Idaho"
"676","16047","ID","Gooding County",1,16189,1,0,4,"ok","Idaho"
"677","16049","ID","Idaho County",2,17912,1,0,4,"ok","Idaho"
"678","16051","ID","Jefferson County",0,34854,1,0,4,"ok","Idaho"
"679","16053","ID","Jerome County",1,26056,1,0,4,"ok","Idaho"
"680","16055","ID","Kootenai County",2,188323,2,0,5,"ok","Idaho"
"681","16057","ID","Latah County",1,42180,1,0,4,"ok","Idaho"
"682","16059","ID","Lemhi County",1,8397,1,0,4,"ok","Idaho"
"683","16061","ID","Lewis County",0,3728,1,0,4,"ok","Idaho"
"684","16063","ID","Lincoln County",0,5556,1,0,4,"ok","Idaho"
"685","16065","ID","Madison County",1,55549,1,0,4,"ok","Idaho"
"686","16067","ID","Minidoka County",1,22691,1,0,4,"ok","Idaho"
